id,justice_0,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_10,justice_11,justice_12,justice_13,justice_14,justice_15,justice_16,justice_17,justice_18,justice_19,justice_20,justice_21,justice_22,justice_23,justice_24,justice_25,justice_26,justice_27,justice_28,justice_29,justice_30,justice_31,justice_32,justice_33,justice_34,justice_35,term,decision
1957-061,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-062,0.0,,1.0,0.0,,,,0.0,,1.0,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-063,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-064,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-065,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-066,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-067,0.0,,1.0,0.0,,,,1.0,,0.0,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-068,1.0,,1.0,1.0,,,,1.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-070,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-071,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-072,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-073,1.0,,1.0,1.0,,,,1.0,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-074,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-075,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-076,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-077,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-078,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-079,1.0,,1.0,1.0,,,,1.0,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-080,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-081,0.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-082,0.0,,1.0,0.0,,,,0.0,,0.0,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-083,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-084,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-085,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-086,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-087,1.0,,0.0,1.0,,,,1.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-088,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-089,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-090,0.0,,1.0,1.0,,,,0.0,,0.0,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-091,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-092,0.0,,1.0,0.0,,,,1.0,,1.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-093,1.0,,0.0,1.0,,,,0.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-094,1.0,,0.0,1.0,,,,0.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-095,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-096,0.0,,1.0,0.0,,,,1.0,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-097,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-098,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-099,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-100,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-101,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-102,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-104,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-105,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-106,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-107,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-108,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-109,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-110,1.0,,0.0,1.0,,,,0.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-111,1.0,,0.0,1.0,,,,1.0,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-112,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-113,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-114,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-115,0.0,,1.0,1.0,,,,1.0,,1.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-116,1.0,,0.0,0.0,,,,0.0,,0.0,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-117,0.0,,0.0,0.0,,,,1.0,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-118,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-119,0.0,,1.0,0.0,,,,1.0,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-120,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-121,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-122,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-123,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-124,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-125,0.0,,1.0,0.0,,,,1.0,,1.0,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-126,1.0,,1.0,1.0,,,,1.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-127,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-128,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-129,0.0,,1.0,0.0,,,,0.0,,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-130,1.0,,0.0,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-131,1.0,,0.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-132,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-133,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-134,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-135,0.0,,1.0,0.0,,,,1.0,,1.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-136,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-137,0.0,,1.0,0.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-138,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-139,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-140,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-141,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-142,1.0,,0.0,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-143,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-144,1.0,,1.0,1.0,,,,1.0,,0.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-145,1.0,,1.0,1.0,,,,1.0,,0.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-146,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-147,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-148,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-149,1.0,,0.0,1.0,,,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-150,0.0,,1.0,1.0,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-151,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-152,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,0
1957-153,1.0,,1.0,1.0,,,,1.0,,0.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-154,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1957-155,1.0,,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1957,1
1958-001,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1958,0
1958-002,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1958,0
1958-003,1.0,,0.0,1.0,,,,0.0,,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1958,1
1958-005,1.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-006,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-007,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-008,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-009,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-010,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-011,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-012,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-013,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-014,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-015,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-016,0.0,,1.0,0.0,,,,,,0.0,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-017,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-018,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-019,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-020,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-021,1.0,,1.0,1.0,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-022,0.0,,1.0,0.0,,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-023,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-024,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-025,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-026,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-027,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-028,0.0,,1.0,0.0,,,,,,0.0,,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-029,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-030,1.0,,0.0,1.0,,,,,,1.0,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-031,1.0,,0.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-032,1.0,,0.0,1.0,,,,,,1.0,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-033,0.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-034,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-035,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-036,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-037,1.0,,0.0,0.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-038,0.0,,1.0,0.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-039,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-040,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-041,0.0,,1.0,0.0,,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-042,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-043,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-044,1.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-045,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-046,0.0,,1.0,0.0,,,,,,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-047,0.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-048,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-049,0.0,,1.0,0.0,,,,,,1.0,,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-050,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-051,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-052,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-053,0.0,,1.0,0.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-054,1.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-055,0.0,,1.0,0.0,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-056,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-057,0.0,,1.0,0.0,,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-058,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-059,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-060,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-061,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-062,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-063,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-065,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-066,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-067,0.0,,1.0,0.0,,,,,,0.0,,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-068,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-069,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-070,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-071,1.0,,0.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-072,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-073,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-074,0.0,,1.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-075,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-076,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-077,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-078,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-079,0.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-081,0.0,,0.0,0.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-082,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-083,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-084,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-085,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-086,1.0,,0.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-087,1.0,,0.0,0.0,,,,,,0.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-088,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-089,0.0,,1.0,0.0,,,,,,0.0,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-090,1.0,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-091,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-092,1.0,,0.0,1.0,,,,,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-093,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-094,1.0,,0.0,1.0,,,,,,0.0,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-095,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-096,1.0,,1.0,1.0,,,,,,0.0,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-097,0.0,,0.0,1.0,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
1958-098,1.0,,1.0,0.0,,,,,,1.0,,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1958,1
1958-099,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1958,0
